Feature2,Feature3,Feature7,Feature9
0.055947314,2.253008403,1.52346849,1.640689264
0.507568017,0.904027529,0.866826398,-0.365668458
0.581996561,-0.987671307,0.613195921,2.172898627
0.661292234,-1.490756948,0.776927647,-0.012339712
0.745767144,-1.091277565,0.681412175,-1.505648043
0.147597211,0.358652922,0.099507091,-3.337360442
0.923002444,0.738731252,1.224714264,-1.435939825
0.413908093,1.910100825,0.768511522,0.590263836
0.488968345,-1.001161405,2.092127898,0.078842582
0.661940634,0.225837197,2.259484219,0.624378603
0.530539004,-0.234289151,1.096448251,0.81441214
0.137041682,1.235845695,3.372715269,4.305215794
0.672676321,-0.090489674,1.470324496,0.565380713
0.670541047,-0.790470226,2.312909439,1.7170136
0.222654308,-1.030446836,1.183855787,2.937078311
0.42579706,1.090784784,0.156325073,2.036382933
0.019300026,-0.058254282,0.096844256,-0.498669783
0.804627546,1.396258445,0.616244808,-0.399333377
0.996504775,-0.307531973,0.544001184,-0.784667289
0.641595393,-0.612939299,0.360573094,-2.530560139
0.893128644,1.541242564,0.162486679,0.389952066
0.007270743,-0.413586749,3.286211343,-3.402207166
0.77408993,-0.474160045,0.263498165,-0.249357326
0.786214319,-0.122821009,0.689189073,-1.701848448
0.393021914,-0.64848997,1.711344188,0.06761767
0.364556394,-0.42097845,1.830694889,0.277967715
0.918602017,0.776950828,0.727777478,1.125040481
0.539281401,0.346141249,0.705603795,-2.324799845
0.455345916,-0.216063668,0.15421265,-4.30246267
0.333899015,-0.541553521,1.584280639,1.531126576
0.645636883,0.011091114,0.082189644,0.569104354
0.784982665,1.409685144,0.504852891,-1.370333791
0.906800825,-1.267816887,0.942763375,1.181758413
0.063033439,-1.481442023,3.379963019,-0.01356074
0.770660953,-1.242173111,1.069041787,0.535786181
0.762997214,0.515452357,0.66936799,2.117400216
0.58224788,0.300502613,0.357486614,-1.065029035
0.234248747,0.743582136,0.198096923,-2.37244965
0.68601594,0.787115683,0.009541766,-1.50990814
0.372363565,-1.179084344,1.964556167,0.290980317
0.297627537,-0.169880748,0.374303162,-1.659740889
0.366661293,1.219612155,2.410591623,-0.565597924
0.387084032,0.038631654,0.763374099,0.119589793
0.712755824,0.820695406,0.096543654,-0.805072788
0.853749404,-0.672618634,1.687628486,1.35535278
0.333539102,-0.987027874,0.280159732,0.62786535
0.135918519,1.615743237,3.777939076,-0.076410081
0.587239807,-0.920433927,0.237295448,0.376745404
1.199269014,0.676423378,1.498737926,1.090957972
0.569290809,-0.195764999,1.675001995,0.937161941
0.177443011,-0.529512412,0.177911305,-3.234138402
0.434940062,-0.152159586,0.796728422,1.963126471
0.798904404,0.676450364,0.057306838,-0.72228122
0.331813844,1.44192834,2.878743057,2.480769026
0.457731645,1.228576363,0.177216723,-0.384677344
0.175103155,-0.060698276,1.56586033,1.729719652
0.861196218,0.742682746,0.950968194,0.377083237
0.547119338,-1.119203458,0.305652759,-1.713612427
0.323318592,-0.455896429,0.63184208,1.193347907
0.197267232,2.097079662,0.897035109,0.592066715
0.501402226,-1.798791671,0.620308769,0.185218838
0.026844659,-1.313779029,0.579182247,1.599745664
0.533334055,0.652944277,0.104980763,2.240155473
0.66618901,1.393543672,0.506695546,1.65200729
0.15276372,0.149054563,0.73585544,-2.071263387
0.301060446,-0.677268261,0.173101634,2.665592864
1.180638,-0.490346426,0.608324505,2.046035719
0.390559999,-0.790029009,0.244586336,-0.47400611
0.613027926,0.946491169,1.355755666,-2.328102575
0.899842857,0.421435116,0.712303454,-3.343368558
0.222132927,1.884305736,2.312951747,-0.701594353
0.472233341,0.626816488,1.20575331,0.619579478
0.069618,-0.501608354,0.835997621,2.083397193
0.070947673,0.046425105,0.588822185,0.223003562
0.996946196,-0.355854006,0.073777596,0.402688482
0.524268919,0.133172909,0.60217028,2.791450709
0.899587218,-1.2756141,1.04905599,-1.103837411
0.513280018,-0.695864293,0.186050725,-0.28193886
0.794894128,0.774873468,0.361556799,0.465867061
0.235579297,0.954889408,0.256205552,0.121189107
0.920385675,1.180995234,0.618493486,-1.070927948
0.419342767,-0.631171132,2.341399761,0.372967086
0.035302058,1.577629632,0.804590551,-2.166352791
0.823875231,0.072580168,0.525001785,-2.291932137
0.040956742,0.936469832,0.537913716,-0.637498167
0.221113776,1.153217273,1.329661501,-0.324089248
0.643556948,-0.976818174,0.097238832,1.423993943
0.08458106,0.126972128,0.237711564,0.258494885
0.403824292,-0.403916535,0.317472729,-2.069913969
0.140299549,0.866548784,0.163797524,-0.632112872
0.575030527,-0.280823108,0.469780544,-0.294073735
0.519819456,-0.749196046,0.166305472,-0.370171873
0.127062609,-1.325507674,1.571719732,-1.69108443
0.322024809,-0.616247266,1.249957894,-0.872138421
0.699801685,-2.74015443,0.483366893,1.813778226
0.674351812,-1.262364418,0.101544985,1.774285812
0.500450818,1.358882464,0.051743111,-2.108366182
0.489320493,2.107092914,0.251334638,2.12357344
0.191425515,-0.387215046,1.535451122,3.81160503
0.460874201,-0.192341293,0.553798052,-1.367041068
0.000622883,-0.086853625,3.244302982,-2.534523234
0.077112782,0.721820746,0.111239043,0.39883758
0.476231651,0.489905854,0.565902739,3.701302646
0.870245245,-0.719407414,0.553819695,-4.863221284
0.020011122,0.016062627,1.295730414,1.002888671
0.790449625,-0.832667041,0.903205467,0.782162312
0.289984917,-0.047607077,2.020509459,1.149337136
0.926318115,0.089394674,1.59239442,0.322915989
0.929034546,-0.211756372,0.510841774,-0.24497718
0.226671463,-1.693059988,1.272220121,2.368065102
0.787334582,0.803768045,1.275678358,-1.063231177
0.446384518,1.936221162,1.606523433,1.120395645
0.214684863,0.511134615,1.333126426,0.350951661
0.046414424,0.121328515,0.32971972,-0.015448827
0.612898486,1.768891097,0.03144008,-2.802905709
0.333661006,-0.578142735,0.620158358,4.074678092
0.502178395,1.627546344,1.999368371,-0.240018979
0.371225834,2.525869075,0.296030174,2.573317122
0.865884601,-1.179955315,0.665538031,-3.985796773
0.749884916,-0.91487369,0.445563066,-1.003147478
0.75322584,0.689252901,1.346335582,-0.590575118
0.938284373,0.40910711,0.794142171,-2.697686547
-0.275513561,-0.468842881,0.52103384,-0.196642615
0.120736418,-0.58366216,0.920377897,0.013718949
0.539091852,-1.759118997,0.241930525,3.151353234
1.197759973,-0.615130361,0.412700135,-1.611962102
0.889061093,1.078939747,0.176433871,2.589332256
0.326047993,0.866776063,1.706924608,2.262197788
0.45471697,0.94637205,0.726788491,0.351931956
0.043024223,-3.267606394,0.201323186,-1.850998867
0.09590994,-1.151544131,0.629250097,-0.837987296
-0.456288992,-0.481243186,1.485933525,-1.203793394
0.810793763,1.476413198,1.027405672,1.337879729
0.513775207,0.386732408,0.302315072,2.215967804
0.647067756,1.882371849,0.168196044,2.233196642
0.743262905,-0.762533469,0.561040669,0.64697143
0.830288605,0.651096829,0.499726256,1.70471622
0.498102966,0.355738689,0.461826501,0.781583015
0.283162472,0.709395525,1.590191574,-0.048304553
0.132813598,-0.129251086,0.445308928,0.064195931
0.704192482,1.248057842,0.301986748,0.629975496
0.767131068,0.601307035,3.764055561,-1.78455433
0.324963346,0.297715808,0.61203034,-0.498442651
0.402500523,1.689030622,1.826233155,-1.953101938
0.688763346,0.955173342,0.965548102,1.537807105
0.897430798,-0.647306441,0.704844765,-0.366563834
0.628897754,-0.723408745,0.716289627,-0.260927716
0.392046075,0.32099136,0.039406199,-1.038863687
0.883010224,-1.033479327,0.410491639,-2.428409741
0.73584943,-1.516681488,0.836810341,1.153262381
0.586044393,1.509946419,0.091503505,-0.6992569
0.244511737,-1.017518333,0.373114062,-1.953485008
0.073019864,-1.969371149,2.1094195,2.26683079
0.31461398,-1.640634295,1.678221258,0.512875358
0.858462642,1.793154994,1.972653063,-0.410668229
0.642942932,-1.01428599,0.320234862,-0.804482273
0.440102322,0.607696914,1.743968826,-0.979088103
-0.147577467,-1.39800134,0.214341006,-0.128384934
0.670319869,-1.372614864,0.496676331,-6.001512196
0.796507997,-1.044508882,0.412444949,0.580862811
0.927011783,-0.269494761,3.095056518,-0.383423647
0.430355442,-1.400399603,0.832491934,1.09726865
0.868273157,-0.90151877,0.879796595,0.314808175
0.003591439,0.284194404,0.367189971,1.572143934
0.709151648,0.856366011,0.033345262,3.190523063
0.384078589,0.829048971,1.159701515,-0.085823273
0.581875675,-0.054555411,1.455165979,4.154154177
0.490989238,0.719425322,0.067701817,2.124708149
-0.382798465,2.193442423,0.114556704,2.426185681
0.609221654,0.346300178,0.769696287,0.354303752
0.279621431,0.292005777,3.192197259,-0.499023423
0.277665782,-0.11235036,1.218578373,1.703967615
0.127533396,0.974567602,0.854470973,-0.559248388
0.573150359,1.014852847,0.535754588,1.391885971
0.059269526,-1.085178217,2.248864295,-0.616468597
0.320960409,-0.026624443,1.402681751,0.808006019
0.311604241,-1.409090868,3.137390703,0.919068872
0.179524651,-1.823304557,0.290318552,-3.653716872
0.424433813,-2.010983693,0.039866885,-0.195633137
0.695815197,1.414148919,0.026902631,-1.488088098
0.062830062,-1.856283498,0.726081157,2.019443388
0.199630959,-0.770055654,0.525872303,2.919919951
0.680164849,-1.802718702,0.601941385,-0.068697225
0.859820969,1.635812736,0.329053151,-1.207248793
0.362159298,-0.525666496,1.749328077,-2.428045366
0.177507071,-1.574415976,0.975187877,0.933155545
0.409935552,0.39700726,1.742765217,0.736626445
0.18020654,0.88668878,1.91530832,1.479570342
0.971431237,1.313169203,0.278477138,-2.163798466
0.027380826,-0.175753386,0.873670267,-0.115705304
0.551123584,1.999783927,0.049021406,-2.528225002
0.209603652,-2.025893007,0.09964465,2.166592458
0.90799083,0.775292936,0.292527814,-0.273705507
0.512644614,-0.697680526,0.170227047,2.596306119
0.589297867,-0.893360576,3.269455385,-1.253517457
0.887693072,-0.286259246,0.615490861,1.514061395
0.166302578,-0.20969626,0.91094322,1.738326014
0.159282894,-1.328748389,0.23482914,-1.117812819
0.071884461,-1.372748387,0.387977456,0.379384499
0.93435705,-0.836226999,0.073913649,1.557909898
0.390590917,0.712015041,0.730877968,-0.215723597
0.295835381,0.631901089,1.028544628,2.029306282
0.256534018,-1.857992324,0.849894362,-1.968843838
0.866511264,2.221501945,1.547456422,1.767313175
0.980583427,-0.77940399,2.248753166,-0.721580987
0.665637428,0.944554324,0.085002145,-0.071433366
0.800835786,1.413732353,0.369025492,-1.950092867
0.633215591,-0.09804753,3.262060724,2.526382242
1.052213829,0.040332971,0.093745901,0.089911209
0.731755261,1.388480459,0.985628649,0.136343175
0.868626163,0.808948106,0.204282675,-0.694579918
0.582942427,0.439333007,1.054287532,-0.785228209
0.729490354,-1.746232648,0.765521144,3.789054611
0.729975801,1.436080633,0.103917527,-1.905153806
0.064052157,1.12062545,0.096617342,0.478014475
0.665337623,-0.127683732,0.899121151,3.639952723
0.679841441,1.942469432,0.330934687,1.867046996
-0.445761165,-1.061398132,1.12674498,1.191961452
0.30233438,0.291981701,1.84730514,0.673941392
0.290392521,0.027151081,1.701536306,-1.430510072
0.601703979,-2.060174288,0.344663764,-1.262191819
0.84230592,-0.357315035,0.741755475,0.979389321
0.265549503,-0.84292974,2.725902431,-1.570302651
0.763834953,-0.448680051,0.768527902,1.495472035
0.499549335,0.497794387,0.484167888,1.279435679
0.357625559,0.098952768,0.288703284,-2.842800984
0.171775738,0.961798326,0.758398449,-1.385703057
0.503662381,0.042054951,0.411766831,-3.126829529
0.951228135,-0.055995204,0.297345664,0.675109553
0.537857145,1.087629649,1.676184439,-0.153035068
0.221903261,2.09378979,0.141134424,-2.086000606
0.14324769,-0.405074956,1.415177397,1.85847497
0.076227114,0.335841429,1.492334018,-0.110081579
0.444826904,0.1555869,1.033459512,0.299042225
0.6369956,-1.321714069,0.424853983,-0.928326405
-0.09094951,-0.369164623,0.050229255,-1.218245569
0.274809688,0.635619671,0.412463812,-0.856291162
-0.225242763,-0.403747347,2.390639174,-2.032110926
0.980531991,1.375065697,0.228908601,0.170595764
0.505715353,-0.851206321,0.840644287,-1.298398005
0.956252478,-0.217887009,0.241013386,-1.8489626
0.064581074,0.168579959,0.4371667,1.150449763
0.561540195,1.193505249,0.568621118,-2.215887315
0.904599179,-1.07575638,0.026935671,-1.746320959
1.493778522,-0.446378849,0.298376463,0.06152006
0.50016779,-1.33856466,1.929545191,-0.007208532
0.579733168,0.055580094,4.993828968,-1.72909296
0.3785208,0.157493884,0.874667552,-3.476383649
0.51918897,-1.425809351,1.508961705,0.007563727
0.140186311,0.228306127,2.988574835,-0.235845637
0.727779708,0.256539636,3.082990932,4.325234568
0.016413872,-1.503515024,0.702916883,1.130200369
0.216466932,1.076701596,4.341108581,-2.255334381
0.947723503,0.45153306,0.39425744,2.563939918
0.45391022,-1.56984201,0.058384919,-0.998233497
0.57207031,0.620695655,2.028721471,1.698410663
0.744532085,0.17544209,0.29816075,-2.666538978
1.013582684,-0.194429117,0.065569184,-0.295103276
0.993005101,0.482591309,2.549955299,-0.385499722
0.422209191,-0.806345323,0.166898924,0.04372602
2.00E-05,0.553413348,4.070542003,0.631266303
0.795071098,1.741529194,3.529902633,-2.459583368
0.079239598,-1.740345913,1.020462157,1.400479064
0.471007038,0.194735097,0.330954035,-3.013727308
0.234260315,-2.305903765,0.168552508,-2.205446033
0.165694099,-0.130374201,0.345167372,1.449401979
0.365050445,-1.215106727,0.786652676,1.911567986
0.67013145,-0.800385693,0.275528045,-0.715841953
0.592863993,0.091978138,1.800865574,1.200418661
0.064942871,-1.192657247,2.241585955,-0.496121288
0.733008647,0.799181951,1.063369947,-0.058233176
0.54200609,-0.316511925,1.136827987,-1.661001672
1.098751854,-0.077215978,0.742370899,-2.184074066
0.410546907,0.230736066,0.25357889,-1.732488886
0.666497374,1.606672633,2.183462286,-1.328591143
0.168017826,0.79555301,1.3042056,1.923520343
0.679140667,-0.556114511,0.044437746,-3.72982721
0.266037217,-0.235765893,0.379745874,-1.481056329
0.764258542,2.084393363,0.288722627,-0.738413814
0.030182311,-0.255652525,0.587022624,-0.35727582
0.610461833,-0.227605832,1.853395361,-0.417674238
0.971438241,0.927346893,0.750109737,1.548523319
0.175850004,-0.887980771,0.307703224,-0.662159677
1.361355836,-0.413931604,1.556988121,-0.493288377
1.468129529,0.040515333,0.204808584,-3.166556386
1.340514713,-0.940075322,0.976944694,1.677667329
0.64918666,-0.047272291,0.375190185,0.294868112
0.992417399,-0.966017177,0.296936492,1.368173355
0.088276907,-0.274897482,0.320267583,-1.007366341
0.163567711,0.845296268,2.055927981,-1.487563025
0.612695308,0.644785344,1.262141737,-3.58614106
0.81033116,-0.856841185,0.81899528,0.56586621
0.041670396,0.278217716,0.99599882,0.008875137
0.888118566,-0.059123519,0.587107974,-0.748198392
0.156240263,1.363714812,0.485319302,-2.680636921
1.457477151,0.367228961,0.767150323,1.132268245
0.766692245,-0.958240907,1.106633655,-0.480357794
0.663567676,0.256558438,0.141719812,-0.407960729
0.762681025,-0.270159451,2.658051609,-1.740950257
0.293175723,0.763442551,1.01184325,2.023460396
0.860035882,-1.192643313,0.317782601,-1.257400395
0.257502437,0.575276481,0.08592891,-2.418833186
0.713373741,1.158585662,0.85226684,2.167001666
0.106766321,-1.490765768,2.308925347,-0.468308666
0.93336298,0.038212369,0.446086479,-0.288471296
0.281334896,1.96249721,1.513202755,1.083333283
0.127980534,-0.270322136,0.118133391,-1.231659083
0.125620382,-0.375001789,0.076566738,0.834268409
0.790357491,-0.810581627,0.368828411,-3.949926963
0.782714303,-0.421290901,0.897865006,-2.812982577
0.672864654,0.911316422,0.912027194,-0.80688175
0.977918253,0.83000072,2.75939811,1.944220631
0.97147623,-0.747577996,1.118741853,-0.354955358
0.725547132,-0.163951147,1.39869748,0.666371614
0.840877937,-1.491419767,0.522421466,-0.496422409
0.776373146,0.359046662,1.347338036,-0.781995801
0.077241772,-1.030645158,3.466656747,2.263324932
0.631381634,1.005870655,0.482030196,2.395224104
-0.28877401,2.58914249,0.27258065,-1.602422828
0.489163889,-0.718660004,1.025988884,0.239921295
0.221466013,0.178983155,0.282518175,2.169778509
0.029462382,0.79223852,0.008598918,-1.3611214
0.899001729,-0.246674998,2.719728015,-0.461235614
0.922792615,1.939045229,0.284674013,0.891477211
0.741192002,-1.895790045,0.283006644,0.084769407
0.743609853,-1.389206358,0.597118758,0.936926122
0.833856072,0.793612632,0.151234494,-2.417658342
0.3118386,1.50472908,0.165344785,1.23050627
0.820082874,2.170977872,1.314611323,0.264566332
0.676665012,-1.003002695,0.20014245,0.838798245
0.78759085,0.84779762,0.028075287,2.031960163
0.853604265,-0.709935435,2.213820979,-2.030150253
0.890268569,-1.758350808,0.204138625,-1.504284194
0.021102025,-0.45657114,0.232820628,3.083718833
0.461816606,-0.178201992,1.963663034,-0.937881314
0.948894736,1.133889242,1.933932497,-1.29673078
0.576903662,-3.152961643,2.441724634,0.045498442
0.715976171,-0.293875762,1.426153963,-2.049779727
0.334801055,-0.32909827,0.42893859,3.415156329
0.092762995,-1.138016738,0.10474167,-0.112562782
0.57668247,-0.420934217,0.814377103,1.504423283
0.427587475,-0.630298992,0.191450485,2.281942318
0.025091728,-0.516760234,0.133042383,-0.560743743
0.095788277,-0.259348634,0.530732256,-2.460879674
0.462957569,-0.538407243,4.539844227,-1.933382651
0.736801035,0.290263885,0.057888265,0.315695639
0.49668128,-1.05306613,0.545673267,0.834615147
0.295106912,-0.806688046,3.705572616,-0.944586063
0.564249802,-0.216505251,0.002060561,-0.757582009
0.488699236,-0.184531167,3.515137171,-3.094274756
1.135046135,-0.083062,2.56011374,1.70525553
0.630717552,0.739484347,1.209575791,0.622590305
0.763672574,1.18295469,1.12072276,1.110601332
0.060208085,0.530484133,2.138533269,-0.211149471
0.182499153,-1.567175981,0.981058308,3.571402023
0.710834487,-1.002685306,1.405203463,0.124583024
0.402077266,0.92486473,0.001044554,-0.598738011
0.585510985,-1.297392043,2.277816899,0.381726763
0.526273346,0.822957719,2.668148547,-0.038818201
0.169889111,0.435661268,0.430984962,-0.80412885
0.607179812,0.257711786,0.420570456,-0.77959784
0.114922658,0.933797183,0.879919071,5.536508174
0.10887898,1.46500142,0.670872672,1.008192394
0.501153129,-1.63310607,0.651267956,2.314748982
0.067551437,0.489401456,0.001218827,-4.901798799
0.986791706,-0.227214268,0.432125841,1.395450366
0.450454537,-1.740265066,0.090668165,0.855293469
0.699885994,2.498400102,1.260731276,-1.60871136
0.145088318,0.116487154,0.970909331,1.364079714
0.144787744,1.280652477,0.648326618,1.147624289
0.1562871,0.206740185,0.263667254,1.085470398
0.152615267,1.092226329,1.451476708,0.18218413
0.138252419,0.362623507,0.639534857,-1.407035612
0.98547673,-0.100838665,1.628023609,0.040458203
0.352126383,0.120609234,0.741225648,0.133487893
0.191804205,0.085048578,0.698738993,0.110998171
0.424546444,-0.085885842,0.279034172,1.321078703
0.670954697,0.331095472,2.015512261,1.740001384
0.770789112,-1.133524087,0.118611237,-0.454870259
0.456179232,-0.041137327,0.413317284,3.643271673
0.721030214,1.442581906,0.908454463,-3.064337484
0.675451885,0.035542262,1.592056279,0.200469135
0.802639998,-1.600348135,0.7247834,-0.039413716
0.184210906,-0.388009952,0.09276516,0.110650043
0.699391701,0.66309729,1.077294896,-1.554589484
0.326928835,-0.185685143,0.127736592,0.615257764
0.977415186,-1.553443698,0.506447575,-0.352346149
0.729926391,0.920100714,2.300436131,0.928663648
0.385992847,-0.608799185,0.214954432,1.869249293
0.999838475,0.615728782,0.762321033,-0.642258809
0.134114143,1.850273808,0.353566042,-2.535597236
0.323152848,0.182911,0.153328182,-0.277303188
0.528319571,-0.189646234,1.188286375,0.005544587
0.124093554,0.08979885,2.444422796,-0.697008304
0.599722047,0.811744467,0.325889958,0.793942989
0.723044927,0.999555819,0.062212202,-0.117961582
0.422212512,-0.633776119,3.41745779,-1.550646746
0.638424229,0.045697757,1.11346089,-0.849089717
0.874136321,1.259654811,0.250373744,0.33682093
0.959081606,-1.107407119,0.22574672,-1.916806873
0.41674478,0.487743912,0.646186072,0.042724274
0.721629034,0.096278216,0.653748662,-2.705335916
0.769788204,0.937652131,0.500176352,0.813912716
0.707359092,-1.409647025,0.334639473,0.861556423
0.534609736,1.701316198,0.38169889,-2.917787193
0.171801356,-0.464330818,0.072700438,0.039811819
0.26910158,-1.565234663,0.237707825,1.380042535
0.594801221,0.477322818,0.41115305,1.041606122
0.37044666,0.957629756,0.234821199,0.712122276
0.921975857,0.24227244,0.284909523,-0.422098342
1.339104251,-0.527193718,3.799107383,-0.783606656
0.292802011,0.475534246,0.197313081,2.966981185
0.085888184,-1.41504562,0.500006865,-0.628025304
0.566494634,1.34385876,2.086886186,-2.241833253
0.256354322,0.29026967,1.084907209,1.336172155
0.916563715,-1.350903462,2.9347081,2.302099358
0.353827291,1.528643149,0.107959803,-0.552698739
0.262946196,0.902808155,0.675456081,-4.126863063
0.88243426,0.598444539,3.446434326,1.080676283
0.358950246,-1.197223693,1.266806208,0.650463807
0.173774871,-1.235463682,1.880568398,-1.540062578
0.935020939,0.913796991,0.443394916,-0.716104692
0.006247142,0.217460254,0.967904582,-0.068170121
0.781917685,-0.21005189,0.501507041,-0.476799177
0.990013227,0.555593091,2.526954715,-0.225828144
0.164593396,1.325296697,1.378438944,2.38825957
0.305162237,0.893105544,0.454651198,1.006789749
0.569841811,-0.693144566,0.392786759,-0.356022032
0.316061512,0.466080962,1.442385769,0.266573932
0.76752698,-0.274815425,0.777321413,3.287602055
0.903701394,1.29629443,0.010388783,4.077708879
0.279783831,-1.217795675,1.650177714,0.251636984
1.446524494,0.960698289,0.090435772,0.023095237
0.569164027,1.040273438,0.335116,1.986119735
0.944001535,-0.977827669,0.250426691,-1.227767039
0.392423977,-0.193229973,2.61186094,0.347675294
0.961653996,-0.164028959,1.869442244,0.393784473
0.963097223,0.810853493,2.410498496,2.343425251
0.79949335,0.555618983,2.366386015,0.84370063
1.352118166,0.822559847,2.136974649,-0.476983571
0.23720926,-0.398736609,0.19623686,0.432892584
0.060284549,-0.374353571,1.445933417,-0.134810394
0.193298815,1.876308836,0.391835532,-0.128762452
0.380543086,0.606789299,0.222650769,1.013197576
0.822470204,-0.806349109,0.193424805,0.131245992
0.385500146,0.443294982,0.924558665,1.635000285
0.412410976,0.435128902,1.214180554,-0.226497332
0.400023937,-1.36859224,0.778445819,0.447262194
0.068018937,-0.121105513,0.805081742,-0.85575835
0.875143377,1.160938126,0.665777447,0.724702175
0.659458727,1.307472286,0.486650132,-1.263964682
0.335893962,0.420996647,1.207728757,0.565486898
0.59990694,-0.858307671,1.268264546,-2.103644782
0.52647446,0.535744997,2.407671631,2.150505408
0.379387009,-0.232961146,1.224335435,3.20604544
0.138471246,-0.137695278,1.584569392,0.299608347
0.77270949,-1.223496228,0.192839092,0.538759971
0.074837216,-1.836235966,0.766847492,1.271323754
0.194193333,-0.608218837,0.564593904,-1.472029937
0.064678875,0.341746331,3.712645937,0.697399071
0.283625655,1.255217763,2.54022609,1.228916203
0.755941183,-1.935231952,2.623509279,-1.009642377
0.947636822,-0.904383994,1.015685888,-0.958775921
0.89510463,-0.409549934,0.269989792,-1.5063854
0.536122616,0.199719504,1.058339981,-4.854080405
0.500799511,0.634675684,1.49151495,6.117191832
0.986956685,0.687404045,0.155652374,1.566086017
0.212614961,0.33261287,0.09013599,-3.077850225
0.752376336,-2.591253776,1.147237385,1.712661911
0.949392153,0.563166254,0.221921613,-2.864736135
0.006447712,-0.881182736,0.364175886,1.625698866
0.071802155,0.535945857,0.098852236,-1.502488401
0.524518475,-0.624233935,0.929199751,0.366156857
0.0042617,-0.91913975,1.260507281,-1.101874998
0.652635892,0.766440123,1.825391084,0.794340381
0.885432183,-0.953742197,1.421978075,-4.239800739
0.921175488,-0.356647479,0.674742152,-0.881212297
0.013052548,0.149376009,1.19066144,0.850174145
0.881236842,0.35358846,0.676487893,-1.036578511
0.680724937,-0.57659742,0.754280794,0.846891547
0.742289446,-0.417964309,1.265968471,-1.722315973
0.552996304,-0.196842393,0.54085334,-1.465702523
0.20410964,-0.343533006,0.72337169,0.413840941
0.688455499,-0.423081995,3.630339156,-0.956753882
0.336691611,0.002960766,0.562599346,1.027964549
0.588026358,2.045054602,0.726651863,-2.281324819
0.348365061,1.767896925,0.589829522,0.823989537
0.543079253,1.143981211,0.218255551,-1.550148766
0.122677909,-2.837705625,0.863545619,-2.874184041
0.551460664,-0.347766049,1.317558202,-0.17878393
0.054132852,-0.786102148,0.061495893,2.373829793
0.980074786,-0.465736833,0.323124029,-0.668272899
0.732484369,0.027600144,0.267002542,0.639555363
0.915907214,2.14994447,1.575488945,1.056474626
0.314074819,0.069434602,1.535567452,1.005863551
0.55779707,-1.039268915,1.055483171,-0.049160582
0.259717532,-1.532871039,0.009134065,2.626966373
-0.231592211,-2.12906377,2.286492882,-0.055316911
0.189945026,-0.226807513,0.309936715,3.876591794
0.610992167,-0.430647566,0.777500072,-1.707669552
0.613344372,-0.157852137,0.315349841,1.53827819
0.352901674,-0.36211684,1.001328314,0.266819278
-0.282641209,0.041440875,0.097421316,0.655733529
0.573838208,-0.449410103,0.116433878,-1.54740244
0.658858965,0.680459695,0.264976441,-0.427882877
0.831902762,1.819960849,1.912032614,-0.365387257
0.423630412,-0.062595511,0.742228069,-0.407076872
0.251726879,1.23133975,0.714296701,0.879389096
0.445261075,-0.056779111,0.587046352,-2.430122208
1.235761482,-0.32493769,1.517847423,0.540370754
0.531038848,-1.134416477,1.755091763,0.112293274
0.467319655,0.144684537,0.26501617,-1.321270987
0.717802648,-1.211858692,0.523371635,-1.570578944
0.635993359,-0.183390807,2.686436729,-2.065517829
0.13770305,-1.940665737,0.020382544,-1.167070405
0.220906855,-1.777700512,0.049989163,-1.310179012
0.730229316,1.873649994,1.620688977,-0.969447705
0.433387289,-0.359617523,0.856273739,-3.250634611
0.51803759,1.850368291,0.859302656,0.608359539
0.14362385,-1.462660463,0.15710464,6.437026491
0.141143163,0.332784397,0.443906363,-0.01214033
0.243910216,-0.029465547,1.980080364,-0.294326708
0.983832729,0.069927625,0.181748511,-0.910131251
0.716835075,-1.333166816,0.282850446,-0.325490255
1.382959467,-2.026797376,1.874277536,-0.187908734
0.644713032,-0.13536778,1.780741443,-1.60483809
0.688156313,0.849215626,0.209139094,2.202146175
0.564681382,-0.375092479,0.015604993,-0.798813421
0.441561878,2.219937808,0.046086265,-3.199398783
0.261734108,0.881285092,0.577775076,-2.39965854
0.294008808,-0.346667217,0.435841198,0.034607878
0.18841906,-1.276721915,0.318621076,-0.161571708
0.912873287,0.244611033,0.130913566,0.757871895
0.649826075,-1.956116405,0.910355131,-0.469118717
0.873411394,1.242062309,0.634443527,0.795874653
0.894917422,1.378099081,0.863362151,2.261652292
0.671076683,1.866959801,0.767682668,0.130797811
0.832024354,-0.038638582,0.591523925,-4.929577791
0.153395494,0.257801209,4.305900431,-1.88877883
0.532630895,0.168792097,0.16343082,-1.209642344
0.655277542,-2.114947947,0.584978957,-1.857920034
0.071151843,-0.535041529,0.46853301,2.528906868
0.338665735,0.502979183,1.76773164,-0.412780817
0.947031706,0.091387363,3.097229324,1.941807177
1.104913481,-1.206345296,1.048290439,0.682952633
0.167678922,0.456611954,2.087422086,-2.236904307
0.124417825,-0.81259557,0.58174786,0.280007759
0.136774263,0.4181577,0.760079932,4.301918643
0.823425975,-0.817663326,0.317914208,0.522225378
0.148997249,-0.140327492,0.202023724,2.345856305
-0.053264804,0.62214168,1.037868894,1.74597368
0.531391009,2.020432454,0.758664761,2.499749002
0.537087442,0.931106103,1.752237699,1.864733998
0.301948529,0.555689054,1.140792639,-0.278279082
0.81842322,0.916842733,0.189170399,2.861581954
0.161127486,0.685895267,0.332262399,0.169260748
0.792865541,-2.813080822,1.765395481,-1.255551711
1.481504739,-1.90051259,0.093092143,0.639730373
